States,District,Transaction_Year,Quarters,registeredUsers
jammu-&-kashmir,baramulla,2020,2,66095
jammu-&-kashmir,budgam,2020,2,49962
jammu-&-kashmir,kathua,2020,2,44719
jammu-&-kashmir,anantnag,2020,2,44423
jammu-&-kashmir,kupwara,2020,2,41855
jammu-&-kashmir,udhampur,2020,2,41813
jammu-&-kashmir,samba,2020,2,37600
jammu-&-kashmir,pulwama,2020,2,34565
jammu-&-kashmir,jammu,2020,3,248814
jammu-&-kashmir,srinagar,2020,3,87182
jammu-&-kashmir,baramulla,2020,3,73162
jammu-&-kashmir,budgam,2020,3,55153
jammu-&-kashmir,kathua,2020,3,50914
jammu-&-kashmir,anantnag,2020,3,49443
jammu-&-kashmir,udhampur,2020,3,47399
jammu-&-kashmir,kupwara,2020,3,47288
jammu-&-kashmir,samba,2020,3,42915
jammu-&-kashmir,pulwama,2020,3,38434
jammu-&-kashmir,jammu,2020,4,282463
jammu-&-kashmir,srinagar,2020,4,98923
jammu-&-kashmir,baramulla,2020,4,83119
jammu-&-kashmir,budgam,2020,4,62364
jammu-&-kashmir,kathua,2020,4,57651
jammu-&-kashmir,anantnag,2020,4,56211
jammu-&-kashmir,kupwara,2020,4,54447
jammu-&-kashmir,udhampur,2020,4,53803
jammu-&-kashmir,samba,2020,4,48775
jammu-&-kashmir,rajouri,2020,4,43240
jammu-&-kashmir,jammu,2021,1,307670
jammu-&-kashmir,srinagar,2021,1,107147
jammu-&-kashmir,baramulla,2021,1,90607
jammu-&-kashmir,budgam,2021,1,67920
jammu-&-kashmir,kathua,2021,1,62777
jammu-&-kashmir,anantnag,2021,1,61151
jammu-&-kashmir,kupwara,2021,1,59485
jammu-&-kashmir,udhampur,2021,1,58664
jammu-&-kashmir,samba,2021,1,53123
jammu-&-kashmir,rajouri,2021,1,47092
jammu-&-kashmir,jammu,2021,2,329625
jammu-&-kashmir,srinagar,2021,2,114498
jammu-&-kashmir,baramulla,2021,2,97258
jammu-&-kashmir,budgam,2021,2,72750
jammu-&-kashmir,kathua,2021,2,67569
jammu-&-kashmir,anantnag,2021,2,65592
jammu-&-kashmir,kupwara,2021,2,63957
jammu-&-kashmir,udhampur,2021,2,63296
jammu-&-kashmir,samba,2021,2,57066
jammu-&-kashmir,rajouri,2021,2,50772
jammu-&-kashmir,jammu,2021,3,354280
jammu-&-kashmir,srinagar,2021,3,122752
jammu-&-kashmir,baramulla,2021,3,104763
jammu-&-kashmir,budgam,2021,3,78298
jammu-&-kashmir,kathua,2021,3,73280
jammu-&-kashmir,anantnag,2021,3,70633
jammu-&-kashmir,kupwara,2021,3,69102
jammu-&-kashmir,udhampur,2021,3,68452
jammu-&-kashmir,samba,2021,3,61677
jammu-&-kashmir,rajouri,2021,3,55013
jammu-&-kashmir,jammu,2021,4,378618
jammu-&-kashmir,srinagar,2021,4,130968
jammu-&-kashmir,baramulla,2021,4,112175
jammu-&-kashmir,budgam,2021,4,83726
jammu-&-kashmir,kathua,2021,4,78693
jammu-&-kashmir,anantnag,2021,4,75622
jammu-&-kashmir,kupwara,2021,4,74136
jammu-&-kashmir,udhampur,2021,4,73525
jammu-&-kashmir,samba,2021,4,66057
jammu-&-kashmir,rajouri,2021,4,59304
jammu-&-kashmir,jammu,2022,1,401675
jammu-&-kashmir,srinagar,2022,1,138727
jammu-&-kashmir,baramulla,2022,1,119475
jammu-&-kashmir,budgam,2022,1,88994
jammu-&-kashmir,kathua,2022,1,83944
jammu-&-kashmir,anantnag,2022,1,80434
jammu-&-kashmir,kupwara,2022,1,78894
jammu-&-kashmir,udhampur,2022,1,78353
jammu-&-kashmir,samba,2022,1,70288
jammu-&-kashmir,rajouri,2022,1,63232
jammu-&-kashmir,jammu,2022,2,423398
jammu-&-kashmir,srinagar,2022,2,146169
jammu-&-kashmir,baramulla,2022,2,126067
jammu-&-kashmir,budgam,2022,2,93893
jammu-&-kashmir,kathua,2022,2,88764
jammu-&-kashmir,anantnag,2022,2,84898
jammu-&-kashmir,kupwara,2022,2,83470
jammu-&-kashmir,udhampur,2022,2,82705
jammu-&-kashmir,samba,2022,2,74186
jammu-&-kashmir,rajouri,2022,2,66893
jammu-&-kashmir,jammu,2022,3,445345
jammu-&-kashmir,srinagar,2022,3,153729
jammu-&-kashmir,baramulla,2022,3,132526
jammu-&-kashmir,budgam,2022,3,98698
jammu-&-kashmir,kathua,2022,3,93084
jammu-&-kashmir,anantnag,2022,3,89184
jammu-&-kashmir,kupwara,2022,3,87867
jammu-&-kashmir,udhampur,2022,3,86915
jammu-&-kashmir,samba,2022,3,78092
jammu-&-kashmir,rajouri,2022,3,70231
jammu-&-kashmir,jammu,2022,4,465635
jammu-&-kashmir,srinagar,2022,4,160924
jammu-&-kashmir,baramulla,2022,4,138215
jammu-&-kashmir,budgam,2022,4,103056
jammu-&-kashmir,kathua,2022,4,96688
jammu-&-kashmir,anantnag,2022,4,93107
jammu-&-kashmir,kupwara,2022,4,91691
jammu-&-kashmir,udhampur,2022,4,90677
jammu-&-kashmir,samba,2022,4,81447
jammu-&-kashmir,rajouri,2022,4,72921
jharkhand,ranchi,2018,1,159444
jharkhand,dhanbad,2018,1,130195
jharkhand,east singhbhum,2018,1,103016
jharkhand,bokaro,2018,1,101673
jharkhand,hazaribagh,2018,1,56421
jharkhand,giridih,2018,1,45940
jharkhand,ramgarh,2018,1,37875
jharkhand,deoghar,2018,1,35229
jharkhand,palamu,2018,1,31788
jharkhand,saraikela kharsawan,2018,1,31177
jharkhand,ranchi,2018,2,216019
jharkhand,dhanbad,2018,2,181348
jharkhand,east singhbhum,2018,2,142493
jharkhand,bokaro,2018,2,139675
jharkhand,hazaribagh,2018,2,78856
jharkhand,giridih,2018,2,63248
jharkhand,ramgarh,2018,2,51846
jharkhand,deoghar,2018,2,50575
jharkhand,palamu,2018,2,45659
jharkhand,saraikela kharsawan,2018,2,43186
jharkhand,ranchi,2018,3,265341
jharkhand,dhanbad,2018,3,219103
jharkhand,east singhbhum,2018,3,176668
jharkhand,bokaro,2018,3,167183
jharkhand,hazaribagh,2018,3,99502
jharkhand,giridih,2018,3,80440
jharkhand,deoghar,2018,3,63814
jharkhand,ramgarh,2018,3,63704
jharkhand,palamu,2018,3,59382
jharkhand,saraikela kharsawan,2018,3,54706
jharkhand,ranchi,2018,4,326599
jharkhand,dhanbad,2018,4,268439
jharkhand,east singhbhum,2018,4,217406
jharkhand,bokaro,2018,4,202242
jharkhand,hazaribagh,2018,4,126167
jharkhand,giridih,2018,4,103118
jharkhand,deoghar,2018,4,80669
jharkhand,ramgarh,2018,4,78772
jharkhand,palamu,2018,4,77478
jharkhand,saraikela kharsawan,2018,4,68611
jharkhand,ranchi,2019,1,386608
jharkhand,dhanbad,2019,1,313255
jharkhand,east singhbhum,2019,1,256344
jharkhand,bokaro,2019,1,235969
jharkhand,hazaribagh,2019,1,151904
jharkhand,giridih,2019,1,123889
jharkhand,deoghar,2019,1,97449
jharkhand,palamu,2019,1,94917
jharkhand,ramgarh,2019,1,93606
jharkhand,saraikela kharsawan,2019,1,81052
jharkhand,ranchi,2019,2,441616
jharkhand,dhanbad,2019,2,350861
jharkhand,east singhbhum,2019,2,293761
jharkhand,bokaro,2019,2,263361
jharkhand,hazaribagh,2019,2,174278
jharkhand,giridih,2019,2,140800
jharkhand,deoghar,2019,2,115129
jharkhand,palamu,2019,2,109508
jharkhand,ramgarh,2019,2,106681
jharkhand,saraikela kharsawan,2019,2,91579
jharkhand,ranchi,2019,3,495155
jharkhand,dhanbad,2019,3,388528
jharkhand,east singhbhum,2019,3,329319
jharkhand,bokaro,2019,3,290252
jharkhand,hazaribagh,2019,3,196452
jharkhand,giridih,2019,3,155689
jharkhand,deoghar,2019,3,132603
jharkhand,palamu,2019,3,123609
jharkhand,ramgarh,2019,3,119804
jharkhand,saraikela kharsawan,2019,3,101247
jharkhand,ranchi,2019,4,548293
jharkhand,dhanbad,2019,4,436201
jharkhand,east singhbhum,2019,4,364379
jharkhand,bokaro,2019,4,322689
jharkhand,hazaribagh,2019,4,222038
jharkhand,giridih,2019,4,175648
jharkhand,deoghar,2019,4,155132
jharkhand,palamu,2019,4,141817
jharkhand,ramgarh,2019,4,134423
jharkhand,saraikela kharsawan,2019,4,112827
jharkhand,ranchi,2020,1,602664
jharkhand,dhanbad,2020,1,479075
jharkhand,east singhbhum,2020,1,398663
jharkhand,bokaro,2020,1,352220
jharkhand,hazaribagh,2020,1,248710
jharkhand,giridih,2020,1,195939
jharkhand,deoghar,2020,1,179746
jharkhand,palamu,2020,1,161215
jharkhand,ramgarh,2020,1,149467
jharkhand,saraikela kharsawan,2020,1,124479
jharkhand,ranchi,2020,2,658759
jharkhand,dhanbad,2020,2,519732
jharkhand,east singhbhum,2020,2,434360
jharkhand,bokaro,2020,2,380895
jharkhand,hazaribagh,2020,2,276976
jharkhand,giridih,2020,2,220721
jharkhand,deoghar,2020,2,210740
jharkhand,palamu,2020,2,183579
jharkhand,ramgarh,2020,2,165378
jharkhand,saraikela kharsawan,2020,2,136923
jharkhand,ranchi,2020,3,722352
jharkhand,dhanbad,2020,3,564484
jharkhand,east singhbhum,2020,3,476881
jharkhand,bokaro,2020,3,412560
jharkhand,hazaribagh,2020,3,306623
jharkhand,giridih,2020,3,242810
jharkhand,deoghar,2020,3,238221
jharkhand,palamu,2020,3,204809
jharkhand,ramgarh,2020,3,182149
jharkhand,saraikela kharsawan,2020,3,150480
jharkhand,ranchi,2020,4,791146
jharkhand,dhanbad,2020,4,614521
jharkhand,east singhbhum,2020,4,520692
jharkhand,bokaro,2020,4,446968
jharkhand,hazaribagh,2020,4,337622
jharkhand,giridih,2020,4,266388
jharkhand,deoghar,2020,4,261144
jharkhand,palamu,2020,4,227735
jharkhand,ramgarh,2020,4,199908
jharkhand,saraikela kharsawan,2020,4,165120
jharkhand,ranchi,2021,1,853943
jharkhand,dhanbad,2021,1,661077
jharkhand,east singhbhum,2021,1,560083
jharkhand,bokaro,2021,1,480036
jharkhand,hazaribagh,2021,1,366460
jharkhand,giridih,2021,1,288800
jharkhand,deoghar,2021,1,281799
jharkhand,palamu,2021,1,247954
jharkhand,ramgarh,2021,1,216188
jharkhand,saraikela kharsawan,2021,1,177952
jharkhand,ranchi,2021,2,913972
jharkhand,dhanbad,2021,2,707255
jharkhand,east singhbhum,2021,2,598988
jharkhand,bokaro,2021,2,513303
jharkhand,hazaribagh,2021,2,393223
jharkhand,giridih,2021,2,311161
jharkhand,deoghar,2021,2,302724
jharkhand,palamu,2021,2,267081
jharkhand,ramgarh,2021,2,231819
jharkhand,saraikela kharsawan,2021,2,190784
jharkhand,ranchi,2021,3,982147
jharkhand,dhanbad,2021,3,759888
jharkhand,east singhbhum,2021,3,642805
jharkhand,bokaro,2021,3,551517
jharkhand,hazaribagh,2021,3,424328
jharkhand,giridih,2021,3,337529
jharkhand,deoghar,2021,3,327586
jharkhand,palamu,2021,3,289617
jharkhand,ramgarh,2021,3,250016
jharkhand,saraikela kharsawan,2021,3,205625
jharkhand,ranchi,2021,4,1050479
jharkhand,dhanbad,2021,4,812467
jharkhand,east singhbhum,2021,4,686766
jharkhand,bokaro,2021,4,589361
jharkhand,hazaribagh,2021,4,455411
jharkhand,giridih,2021,4,362829
jharkhand,deoghar,2021,4,351728
jharkhand,palamu,2021,4,311702
jharkhand,ramgarh,2021,4,267710
jharkhand,saraikela kharsawan,2021,4,220378
jharkhand,ranchi,2022,1,1115386
jharkhand,dhanbad,2022,1,862955
jharkhand,east singhbhum,2022,1,728043
jharkhand,bokaro,2022,1,626182
jharkhand,hazaribagh,2022,1,485388
jharkhand,giridih,2022,1,387949
jharkhand,deoghar,2022,1,375345
jharkhand,palamu,2022,1,333409
jharkhand,ramgarh,2022,1,284993
jharkhand,saraikela kharsawan,2022,1,234284
jharkhand,ranchi,2022,2,1176707
jharkhand,dhanbad,2022,2,910885
jharkhand,east singhbhum,2022,2,767451
jharkhand,bokaro,2022,2,661123
jharkhand,hazaribagh,2022,2,513316
jharkhand,giridih,2022,2,411014
jharkhand,deoghar,2022,2,397542
jharkhand,palamu,2022,2,353653
jharkhand,ramgarh,2022,2,301481
jharkhand,saraikela kharsawan,2022,2,247346
jharkhand,ranchi,2022,3,1240013
jharkhand,dhanbad,2022,3,961257
jharkhand,east singhbhum,2022,3,808077
jharkhand,bokaro,2022,3,697249
jharkhand,hazaribagh,2022,3,542145
jharkhand,giridih,2022,3,434250
jharkhand,deoghar,2022,3,420404
jharkhand,palamu,2022,3,374369
jharkhand,ramgarh,2022,3,318524
jharkhand,saraikela kharsawan,2022,3,260605
jharkhand,ranchi,2022,4,1301412
jharkhand,dhanbad,2022,4,1009397
jharkhand,east singhbhum,2022,4,847360
jharkhand,bokaro,2022,4,731714
jharkhand,hazaribagh,2022,4,569551
jharkhand,giridih,2022,4,454873
jharkhand,deoghar,2022,4,441349
jharkhand,palamu,2022,4,393187
jharkhand,ramgarh,2022,4,334310
jharkhand,saraikela kharsawan,2022,4,272780
karnataka,bengaluru urban,2018,1,1922368
karnataka,mysuru,2018,1,150799
karnataka,belagavi,2018,1,140320
karnataka,dharwad,2018,1,106877
karnataka,ballari,2018,1,103566
karnataka,bengaluru rural,2018,1,87955
karnataka,dakshina kannada,2018,1,87491
karnataka,tumakuru,2018,1,82955
karnataka,kalaburagi,2018,1,81933
karnataka,vijayapura,2018,1,68814
karnataka,bengaluru urban,2018,2,2553312
karnataka,mysuru,2018,2,205044
karnataka,belagavi,2018,2,194698
karnataka,dharwad,2018,2,144884
karnataka,ballari,2018,2,140995
karnataka,bengaluru rural,2018,2,121048
karnataka,dakshina kannada,2018,2,118271
karnataka,tumakuru,2018,2,116855
karnataka,kalaburagi,2018,2,113205
karnataka,vijayapura,2018,2,95448
karnataka,bengaluru urban,2018,3,3167597
karnataka,mysuru,2018,3,262075
karnataka,belagavi,2018,3,252307
karnataka,dharwad,2018,3,181324
karnataka,ballari,2018,3,177311
karnataka,bengaluru rural,2018,3,156268
karnataka,tumakuru,2018,3,154217
karnataka,dakshina kannada,2018,3,153231
karnataka,kalaburagi,2018,3,145495
karnataka,vijayapura,2018,3,124561
karnataka,bengaluru urban,2018,4,4126734
karnataka,mysuru,2018,4,341636
karnataka,belagavi,2018,4,328102
karnataka,dharwad,2018,4,230679
karnataka,ballari,2018,4,226336
karnataka,bengaluru rural,2018,4,209778
karnataka,tumakuru,2018,4,203805
karnataka,dakshina kannada,2018,4,202453
karnataka,kalaburagi,2018,4,186668
karnataka,vijayapura,2018,4,160346
karnataka,bengaluru urban,2019,1,5003207
karnataka,mysuru,2019,1,432208
karnataka,belagavi,2019,1,412265
karnataka,dharwad,2019,1,287568
karnataka,ballari,2019,1,281648
karnataka,bengaluru rural,2019,1,267147
karnataka,tumakuru,2019,1,258398
karnataka,dakshina kannada,2019,1,254135
karnataka,kalaburagi,2019,1,230020
karnataka,kolar,2019,1,201909
karnataka,bengaluru urban,2019,2,5694165
karnataka,mysuru,2019,2,517839
karnataka,belagavi,2019,2,492435
karnataka,dharwad,2019,2,342439
karnataka,ballari,2019,2,330704
karnataka,bengaluru rural,2019,2,314610
karnataka,tumakuru,2019,2,312592
karnataka,dakshina kannada,2019,2,306684
karnataka,kalaburagi,2019,2,267907
karnataka,kolar,2019,2,240400
karnataka,bengaluru urban,2019,3,6383771
karnataka,mysuru,2019,3,601068
karnataka,belagavi,2019,3,568340
karnataka,dharwad,2019,3,397243
karnataka,ballari,2019,3,376264
karnataka,tumakuru,2019,3,366543
karnataka,dakshina kannada,2019,3,363240
karnataka,bengaluru rural,2019,3,361924
karnataka,kalaburagi,2019,3,306756
karnataka,kolar,2019,3,277877
karnataka,bengaluru urban,2019,4,7016836
karnataka,mysuru,2019,4,686169
karnataka,belagavi,2019,4,656749
karnataka,dharwad,2019,4,452178
karnataka,ballari,2019,4,429391
karnataka,tumakuru,2019,4,428605
karnataka,dakshina kannada,2019,4,423031
karnataka,bengaluru rural,2019,4,411896
karnataka,kalaburagi,2019,4,355228
karnataka,kolar,2019,4,321279
karnataka,bengaluru urban,2020,1,7564577
karnataka,mysuru,2020,1,764697
karnataka,belagavi,2020,1,746925
karnataka,dharwad,2020,1,502446
karnataka,tumakuru,2020,1,488995
karnataka,dakshina kannada,2020,1,481992
karnataka,ballari,2020,1,481004
karnataka,bengaluru rural,2020,1,455608
karnataka,kalaburagi,2020,1,402676
karnataka,kolar,2020,1,361750
karnataka,bengaluru urban,2020,2,8028070
karnataka,belagavi,2020,2,849149
karnataka,mysuru,2020,2,837003
karnataka,dharwad,2020,2,554235
karnataka,tumakuru,2020,2,552123
karnataka,dakshina kannada,2020,2,543603
karnataka,ballari,2020,2,537204
karnataka,bengaluru rural,2020,2,496292
karnataka,kalaburagi,2020,2,455786
karnataka,vijayapura,2020,2,407483
karnataka,bengaluru urban,2020,3,8611452
karnataka,belagavi,2020,3,951629
karnataka,mysuru,2020,3,923296
karnataka,tumakuru,2020,3,618091
karnataka,dakshina kannada,2020,3,617552
karnataka,dharwad,2020,3,608659
karnataka,ballari,2020,3,595935
karnataka,bengaluru rural,2020,3,543893
karnataka,kalaburagi,2020,3,507894
karnataka,vijayapura,2020,3,458119
karnataka,bengaluru urban,2020,4,9286243
karnataka,belagavi,2020,4,1051934
karnataka,mysuru,2020,4,1015945
karnataka,dakshina kannada,2020,4,690826
karnataka,tumakuru,2020,4,682441
karnataka,dharwad,2020,4,663973
karnataka,ballari,2020,4,654751
karnataka,bengaluru rural,2020,4,593872
karnataka,kalaburagi,2020,4,559718
karnataka,vijayapura,2020,4,504403
karnataka,bengaluru urban,2021,1,9955387
karnataka,belagavi,2021,1,1132987
karnataka,mysuru,2021,1,1094627
karnataka,dakshina kannada,2021,1,746964
karnataka,tumakuru,2021,1,736609
karnataka,dharwad,2021,1,714056
karnataka,ballari,2021,1,705364
karnataka,bengaluru rural,2021,1,639890
karnataka,kalaburagi,2021,1,602937
karnataka,vijayapura,2021,1,543181
karnataka,bengaluru urban,2021,2,10604609
karnataka,belagavi,2021,2,1213293
karnataka,mysuru,2021,2,1168608
karnataka,dakshina kannada,2021,2,798331
karnataka,tumakuru,2021,2,790148
karnataka,dharwad,2021,2,763441
karnataka,ballari,2021,2,755860
karnataka,bengaluru rural,2021,2,684759
karnataka,kalaburagi,2021,2,645639
karnataka,vijayapura,2021,2,582278
karnataka,bengaluru urban,2021,3,11321012
karnataka,belagavi,2021,3,1304051
karnataka,mysuru,2021,3,1250860
karnataka,dakshina kannada,2021,3,855634
karnataka,tumakuru,2021,3,850678
karnataka,dharwad,2021,3,818797
karnataka,ballari,2021,3,814170
karnataka,bengaluru rural,2021,3,735551
karnataka,kalaburagi,2021,3,694567
karnataka,vijayapura,2021,3,627795
karnataka,bengaluru urban,2021,4,12038775
karnataka,belagavi,2021,4,1393290
karnataka,mysuru,2021,4,1332579
karnataka,dakshina kannada,2021,4,912133
karnataka,tumakuru,2021,4,909976
karnataka,dharwad,2021,4,873847
karnataka,ballari,2021,4,871581
karnataka,bengaluru rural,2021,4,785717
karnataka,kalaburagi,2021,4,743146
karnataka,vijayapura,2021,4,672340
karnataka,bengaluru urban,2022,1,12707664
karnataka,belagavi,2022,1,1477767
karnataka,mysuru,2022,1,1410095
karnataka,tumakuru,2022,1,966743
karnataka,dakshina kannada,2022,1,965225
karnataka,ballari,2022,1,926458
karnataka,dharwad,2022,1,925787
karnataka,bengaluru rural,2022,1,833284
karnataka,kalaburagi,2022,1,788989
karnataka,vijayapura,2022,1,714643
karnataka,bengaluru urban,2022,2,13342916
karnataka,belagavi,2022,2,1556041
karnataka,mysuru,2022,2,1482427
karnataka,tumakuru,2022,2,1018947
karnataka,dakshina kannada,2022,2,1014820
karnataka,ballari,2022,2,977999
karnataka,dharwad,2022,2,974500
karnataka,bengaluru rural,2022,2,877678
karnataka,kalaburagi,2022,2,831684
karnataka,vijayapura,2022,2,753598
karnataka,bengaluru urban,2022,3,13997602
karnataka,belagavi,2022,3,1635855
karnataka,mysuru,2022,3,1556384
karnataka,tumakuru,2022,3,1070793
karnataka,dakshina kannada,2022,3,1065741
karnataka,ballari,2022,3,1030428
karnataka,dharwad,2022,3,1024771
karnataka,bengaluru rural,2022,3,924127
karnataka,kalaburagi,2022,3,874282
karnataka,vijayapura,2022,3,792750
karnataka,bengaluru urban,2022,4,14654455
karnataka,belagavi,2022,4,1709145
karnataka,mysuru,2022,4,1627802
karnataka,tumakuru,2022,4,1118547
karnataka,dakshina kannada,2022,4,1112661
karnataka,ballari,2022,4,1079558
karnataka,dharwad,2022,4,1073312
karnataka,bengaluru rural,2022,4,968384
karnataka,kalaburagi,2022,4,913258
karnataka,vijayapura,2022,4,828346
kerala,ernakulam,2018,1,159188
kerala,malappuram,2018,1,86063
kerala,kozhikode,2018,1,83422
kerala,thiruvananthapuram,2018,1,81846
kerala,thrissur,2018,1,67247
kerala,kannur,2018,1,54093
kerala,palakkad,2018,1,51507
kerala,kottayam,2018,1,43142
kerala,kollam,2018,1,41946
kerala,alappuzha,2018,1,39275
kerala,ernakulam,2018,2,211942
kerala,thiruvananthapuram,2018,2,115732
kerala,malappuram,2018,2,110526
kerala,kozhikode,2018,2,110167
kerala,thrissur,2018,2,91046
kerala,kannur,2018,2,72388
kerala,palakkad,2018,2,71303
kerala,kottayam,2018,2,60088
kerala,kollam,2018,2,59777
kerala,alappuzha,2018,2,54864
kerala,ernakulam,2018,3,263779
kerala,thiruvananthapuram,2018,3,147475
kerala,kozhikode,2018,3,136469
kerala,malappuram,2018,3,134338
kerala,thrissur,2018,3,115170
kerala,kannur,2018,3,91537
kerala,palakkad,2018,3,91071
kerala,kottayam,2018,3,77331
kerala,kollam,2018,3,77192
kerala,alappuzha,2018,3,71052
kerala,ernakulam,2018,4,341257
kerala,thiruvananthapuram,2018,4,194677
kerala,kozhikode,2018,4,176204
kerala,malappuram,2018,4,172300
kerala,thrissur,2018,4,151138
kerala,palakkad,2018,4,118587
kerala,kannur,2018,4,117999
kerala,kollam,2018,4,102686
kerala,kottayam,2018,4,100756
kerala,alappuzha,2018,4,93494
kerala,ernakulam,2019,1,409812
kerala,thiruvananthapuram,2019,1,239634
kerala,kozhikode,2019,1,212403
kerala,malappuram,2019,1,206857
kerala,thrissur,2019,1,184516
kerala,palakkad,2019,1,145211
kerala,kannur,2019,1,143289
kerala,kollam,2019,1,125697
kerala,kottayam,2019,1,121975
kerala,alappuzha,2019,1,114882
kerala,ernakulam,2019,2,479320
kerala,thiruvananthapuram,2019,2,288292
kerala,kozhikode,2019,2,251348
kerala,malappuram,2019,2,243384
kerala,thrissur,2019,2,220648
kerala,palakkad,2019,2,174037
kerala,kannur,2019,2,172894
kerala,kollam,2019,2,152841
kerala,kottayam,2019,2,145387
kerala,alappuzha,2019,2,139046
kerala,ernakulam,2019,3,553200
kerala,thiruvananthapuram,2019,3,340900
kerala,kozhikode,2019,3,294333
kerala,malappuram,2019,3,282514
kerala,thrissur,2019,3,259366
kerala,kannur,2019,3,204129
kerala,palakkad,2019,3,202761
kerala,kollam,2019,3,183743
kerala,kottayam,2019,3,169581
kerala,alappuzha,2019,3,166845
kerala,ernakulam,2019,4,633101
kerala,thiruvananthapuram,2019,4,400110
kerala,kozhikode,2019,4,345534
kerala,malappuram,2019,4,333816
kerala,thrissur,2019,4,302503
kerala,kannur,2019,4,240296
kerala,palakkad,2019,4,237650
kerala,kollam,2019,4,221687
kerala,alappuzha,2019,4,198940
kerala,kottayam,2019,4,197540
kerala,ernakulam,2020,1,716945
kerala,thiruvananthapuram,2020,1,466301
kerala,kozhikode,2020,1,404139
kerala,malappuram,2020,1,387405
kerala,thrissur,2020,1,349437
kerala,kannur,2020,1,282719
kerala,palakkad,2020,1,277861
kerala,kollam,2020,1,265751
kerala,alappuzha,2020,1,235048
kerala,kottayam,2020,1,229263
kerala,ernakulam,2020,2,798771
kerala,thiruvananthapuram,2020,2,536574
kerala,kozhikode,2020,2,469436
kerala,malappuram,2020,2,445757
kerala,thrissur,2020,2,403662
kerala,kannur,2020,2,338685
kerala,palakkad,2020,2,324519
kerala,kollam,2020,2,318727
kerala,alappuzha,2020,2,274531
kerala,kottayam,2020,2,265591
kerala,ernakulam,2020,3,917356
kerala,thiruvananthapuram,2020,3,624681
kerala,kozhikode,2020,3,554275
